30/06/2023	10:38	235	TransDCE t0 scan#LFDelay#LF-110000_-30000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-110000_-30000_5000	-16	14	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:43	236	TransDCE t0 scan#LFDelay#LF-140000_-60000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-140000_-60000_5000	-16	1	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:43	237	TransDCE t0 scan#LFDelay#LF-140000_-60000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-140000_-60000_5000	-16	13	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:47	238	TransDCE t0 scan#LFDelay#LF-140000_-60000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-140000_-60000_5000	-16	1	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:49	239	TransDCE t0 scan#LFDelay#LF-140000_-60000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-140000_-60000_5000	-16	9	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:49	240			-16	9	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:49	241			-16	9	1300	1300		24.9_92.4_22.5		1000	
03/07/2023	13:20	242	TransDCE t0 scan#LFDelay#LF-1000_1000_50#LFLens 80V#LFDrift off#LFCW jet#LF2.1kV  MCP#LFpressure 5e-7mbar#LF	-1000_1000_50	-22.95	1	1300	1300		24.9_92.4_22.5		1000	
03/07/2023	13:20	243	TransDCE t0 scan#LFDelay#LF-1000_1000_50#LFLens 80V#LFDrift off#LFCW jet#LF2.1kV  MCP#LFpressure 5e-7mbar#LF	-1000_1000_50	-22.95	1	1300	1300		24.9_92.4_22.5		1000	
03/07/2023	19:48	255	TransDCE t0 scan#LFDelay#LF-400_500_50#LF600_1000_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure 1.5e-6mbar#LFiris open #LF#LF#LF	-400_500_50#LF600_1000_100	-22.95	17	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	10:18	256	TransDCE t0 scan#LFDelay#LF-400_500_50#LF600_1000_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure 1.5e-6mbar#LFiris open #LF#LF#LF	-500_00_500	-22.95	16	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	10:19	257	TransDCE t0 scan#LFDelay#LF-400_500_50#LF600_1000_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure 1.5e-6mbar#LFiris open #LF#LF#LF	-400_100_500	-22.95	36	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	10:19	258			-22.95	36	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	10:25	259	TransDCE t0 scan#LFDelay#LF-300_300_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure 1.5e-6mbar#LFiris open #LF#LF#LF	-300_300_100	-22.95	8	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	10:27	260	TransDCE t0 scan#LFDelay#LF-500_-200_100#LF-150_500_50#LF600_1000_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-500_100_100	-22.95	50	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	10:34	261	TransDCE t0 scan#LFDelay#LF-500_-200_100#LF-150_500_50#LF600_1000_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-500_-200_100#LF-150_500_50#LF600_1000_100#LF	-22.95	28	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	11:06	262	TransDCE t0 scan#LFDelay#LF-400_-200_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-400_-200_100#LF#LF	-22.95	4	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	11:06	263	TransDCE t0 scan#LFDelay#LF-400_-200_100#LFLens 80V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-400_200_100#LF#LF	-22.95	20	1300	1300		24.9_92.4_22.5		1000	
